GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS100891275	2015-08-12 10:14:52	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2010-11-04	16:30:00	obsr11194	S7071725	Stationary	P21	EBIRD	30			1	1		0	1	0		GRYE--Taller, long "upturned bill. --LEYE--moderately long, straight and thin bill. --TRES-scoped from across the lake as they skimmed the surface during storm; green blue backs, white undersides. Ruled out CAVS and other possible swallow species. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100925767	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Struble Lake	L513115	H	40.1119512	-75.8629990	2010-11-05	10:00:00	obsr11194	S7074497	Stationary	P21	EBIRD	40			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS101595219	2012-08-15 16:55:50	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Coatesville Reservoir	L506089	H	40.0023062	-75.8563900	2010-11-17	13:01:00	obsr11194	S7124345	Stationary	P21	EBIRD	20			3	1		0	1	0		Hen and drake SUSC found in the morning by Steve Kopf on day after storm. SUSC were resting on the lake amidst several hundred CAGO. Irregular visitors to Chester County. 		
URN:CornellLabOfOrnithology:EBIRD:OBS101693819	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock  Sanctuary	L278452	P	40.1549830	-75.5066439	2010-11-20	08:00:00	obsr12006	S7131349	Area	P23	EBIRD	150		16.1874	14	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS101096727	2012-08-15 16:55:50	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Coatesville Reservoir	L506089	H	40.0023062	-75.8563900	2010-11-07	14:30:00	obsr11194	S7086766	Stationary	P21	EBIRD	10			1	1		0	1	0		Cackling Goose noted among the five hundred plus CAGO.--Cackling: smaller overall, short stubby bill, high sloped forehead, and darker gray breast stood out as a comparison to the nearby CAGO. 		
URN:CornellLabOfOrnithology:EBIRD:OBS102832037	2012-08-15 22:29:50	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2				Unknown Sex, Adult (1); Unknown Sex and Age (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			French Creek in Phoenixville	L487035	P	40.1357055	-75.5388701	2010-12-07	12:00:00	obsr118164	S7220227	Area	P23	EBIRD	70		6.0703	1	1		0	1	0		M. cloudy, 37 F, Beaufort 5 wind --Red fox, White-tailed deer [3]	Pair contact-calling	
URN:CornellLabOfOrnithology:EBIRD:OBS103062274	2012-08-15 22:27:28	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2				Unknown Sex and Age (2)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			French Creek in Phoenixville	L487035	P	40.1357055	-75.5388701	2010-12-11	13:35:00	obsr118164	S7236800	Area	P23	EBIRD	75		1.8211	1	1		0	1	0		Cloudy, mid-40''s F, Beaufort 0 wind --Gray squirrels (vocal)	Heard contact-calling	
URN:CornellLabOfOrnithology:EBIRD:OBS105062825	2012-08-15 16:25:32	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1				Unknown Sex, Adult (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2011-01-04	14:10:00	obsr118164	S7386718	Area	P23	EBIRD	35		25.0905	1	1		0	1	0		M. sunny, Beaufort 1 wind--Gray squirrels		
URN:CornellLabOfOrnithology:EBIRD:OBS113023556	2014-01-08 08:05:49	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Nottingham 	L375092	P	39.7462661	-76.0624695	2011-02-06	08:30:00	obsr11194	S7894486	Traveling	P22	EBIRD	3	4.828		2	0		0	1	0		RBNU coming to feeder		
URN:CornellLabOfOrnithology:EBIRD:OBS112802312	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Church Farm School	L993087	P	40.0388851	-75.6032324	2011-03-20	08:00:00	obsr12006	S7878633	Traveling	P22	EBIRD	180	3.219		12	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS112800565	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock  Sanctuary	L278452	P	40.1549830	-75.5066439	2011-03-19	08:00:00	obsr12006	S7878509	Traveling	P22	EBIRD	150	3.219		10	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS113262269	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1				Unknown Sex, Adult (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			French Creek in Phoenixville	L487035	P	40.1357055	-75.5388701	2011-03-25	17:30:00	obsr118164	S7911927	Area	P23	EBIRD	55		1.6187	1	1		0	1	0		Cloudy, 39 F, Beaufort 3 wind --Woodchuck	Heard call	
URN:CornellLabOfOrnithology:EBIRD:OBS115650904	2012-08-17 17:45:45	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Rushton Farm Banding Station	L921039	P	39.9844204	-75.4856873	2011-04-19	06:00:00	obsr128311	S8076144	Area	P23	EBIRD	180		4.0469	4	1		0	1	0		less than 3 hours banding.  rained out.	less than 10	
URN:CornellLabOfOrnithology:EBIRD:OBS116726247	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Willisbrook Preserve	L633319	H	40.0111816	-75.5222511	2011-04-30	07:45:00	obsr7291	S8146440	Traveling	P22	EBIRD	75	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS115877809	2012-08-17 17:45:45	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1				Female, Adult (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Rushton Farm Banding Station	L921039	P	39.9844204	-75.4856873	2011-04-21	06:15:00	obsr128311	S8092113	Area	P23	EBIRD	330		2.4281	4	1		0	1	0			Banded	
URN:CornellLabOfOrnithology:EBIRD:OBS114761135	2018-08-03 12:14:10	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve (PA)	L129676	H	39.7471405	-75.7739174	2011-04-09	14:15:00	obsr245352	S8013495	Traveling	P22	EBIRD	255	16.093		2	1		0	1	0		Walked from PA park office, north to Penndel(?) trailhead; back and over NEW bridge down Chas. Bailey Tr. to DE park office; east to Nature Center and back north on trail (Mason-Dixon?) on other side of creek to PA park office. 		
URN:CornellLabOfOrnithology:EBIRD:OBS115548477	2012-08-15 22:27:25	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1				Male, Adult (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2011-04-13	11:00:00	obsr118164	S8068642	Area	P23	EBIRD	80		25.0905	2	1		0	1	0		Pickerel frog, American toad	Calling	
URN:CornellLabOfOrnithology:EBIRD:OBS115899591	2018-08-03 12:14:40	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2011-04-21	08:00:00	obsr22428	S8093561	Traveling	P22	EBIRD	120	4.828		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS115547404	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1				Male, Adult (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			French Creek in Phoenixville	L487035	P	40.1357055	-75.5388701	2011-04-18	17:55:00	obsr118164	S8068572	Area	P23	EBIRD	65		2.7316	1	1		0	1	0		Mostly cloudy, mid-60''s F, Beaufort 1 wind --Gray squirrels, White-tailed deer [2]--Trout lilies blooming	Heard singing	
URN:CornellLabOfOrnithology:EBIRD:OBS116347908	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1				Male, Adult (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2011-04-25	18:52:00	obsr118164	S8122185	Area	P23	EBIRD	50		25.0905	1	1		0	1	0		P. cloudy, mid-70's F, Beaufort 0 wind --Gray treefrogs, Spring Peepers, American toads;--White-tailed deer [ 3 ]	An adult male, not vocalizing	
URN:CornellLabOfOrnithology:EBIRD:OBS117175802	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Okehocking Preserve	L1152907	H	39.9697039	-75.4825115	2011-05-01	09:00:00	obsr146271	S8172588	Traveling	P22	EBIRD	240	4.828		1	1	G1044953	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS117459764	2021-04-01 15:14:13.10447	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Wolf's Hollow County Park	L1157260	H	39.9152663	-75.9903717	2011-05-06	08:00:00	obsr229710	S8190187	Traveling	P22	EBIRD	300	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS118761985	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			29 hollow bird feeders 	L1065326	P	40.0460895	-75.4883111	2011-05-15	16:15:00	obsr229149	S8261948	Stationary	P21	EBIRD	150			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS118211368	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			 34 Aldian Road	L688966	P	40.1123779	-75.5668831	2011-05-12	07:30:00	obsr12006	S8231193	Stationary	P21	EBIRD	180			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS117045893	2016-10-03 21:13:33	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Yard - West Chester	L483218	P	39.9991050	-75.6039593	2011-05-01	08:00:00	obsr7291	S8164895	Stationary	P21	EBIRD	35			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS118053340	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Yard - West Chester	L483218	P	39.9991050	-75.6039593	2011-05-10	17:00:00	obsr7291	S8222162	Stationary	P21	EBIRD	60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS119215812	2018-08-06 23:58:56	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Pickering Creek Trail	L906928	H	40.1012179	-75.5532682	2011-05-22	09:30:00	obsr212158	S8287855	Traveling	P22	EBIRD	180	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS118380720	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Brandywine Trail	L897075	P	39.9909966	-75.6936550	2011-05-14	08:10:00	obsr51193	S8240832	Traveling	P22	EBIRD	105	4.023		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS271935286	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve (PA)	L129676	H	39.7471405	-75.7739174	2011-05-08	14:00:00	obsr272336	S19838706	Area	P23	EBIRD	330		607.0284	2	1	G999773	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS119322271	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2011-05-22	09:30:00	obsr268398	S8295584	Area	P23	EBIRD	150		2.0234	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS117733995	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve (PA)	L129676	H	39.7471405	-75.7739174	2011-05-08	14:00:00	obsr245352	S8203953	Area	P23	EBIRD	330		607.0284	2	1	G999773	0	1	0		Lovely day and though the only warbler migrants we saw were the yellow-rumped and the orange-crowned, it was wonderful to see one (probably, 2) calling yellow-bellied flycatchers.  Our first without a doubt (others have been "suspects"). And there seemed to be LARGE numbers of the (expected) species marked with "X"--constant and vocal parulas, redstarts, scarlet tanagers, warbling and white-eyed and red-eyed vireos, etc.etc.		
URN:CornellLabOfOrnithology:EBIRD:OBS118003682	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Templin Rd.	L523844	H	40.1297183	-75.7367527	2011-05-10	10:30:00	obsr7291	S8219137	Traveling	P22	EBIRD	35	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS118004087	2021-03-29 12:27:54.94253	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Welkinweir	L252379	H	40.1545872	-75.6819338	2011-05-10	11:30:00	obsr7291	S8219160	Traveling	P22	EBIRD	30	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS125469005	2016-07-05 10:32:13	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2011-05-08	11:05:00	obsr11194	S8759604	Traveling	P22	EBIRD	30	0.805		6	0		0	1	0		Bucktoe Blitz		
URN:CornellLabOfOrnithology:EBIRD:OBS128602545	2018-08-03 12:34:32	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2011-10-21	16:00:00	obsr199879	S8991465	Area	P23	EBIRD	110		12.1406	2	1	G306238	0	1	0		M. sunny, high-50's F, Beaufort 2 wind; Gray squirrel; [Saw an unidentified small raptor hunting under the canopy.  Saw a flock of six unidentified ducks flying.]	Calling	
URN:CornellLabOfOrnithology:EBIRD:OBS128601067	2018-08-03 12:34:32	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	8				Unknown Sex and Age (6); Female, Immature (1); Male, Adult (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2011-10-21	16:00:00	obsr118164	S8991371	Area	P23	EBIRD	110		12.1406	2	1	G306238	0	1	0		M. sunny, high-50's F, Beaufort 2 wind; Gray squirrel; [Saw an unidentified small raptor hunting under the canopy.  Saw a flock of six unidentified ducks flying.]	Calling	
URN:CornellLabOfOrnithology:EBIRD:OBS129765650	2021-03-23 21:23:10.058299	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve - area A	L737492	P	39.9960352	-75.4577386	2011-10-28	10:38:00	obsr188811	S9077115	Area	P23	EBIRD	20		2.0234	3	1		0	1	0		Observations by Martin Page, Edie Parnum and Mike Rosengarten--Weather: CLR, 11 deg C, WINL		
URN:CornellLabOfOrnithology:EBIRD:OBS127325148	2020-12-03 18:22:27.858328	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Malvern Hunt WTP	L2765171	H	40.0412572	-75.5890665	2011-10-03	14:45:00	obsr185422	S8895513	Area	P23	EBIRD	45		2.0234	1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS129390476	2018-08-03 12:34:41	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2011-10-31	14:10:00	obsr11194	S9048586	Traveling	P22	EBIRD	65	1.609		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS127550136	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2011-10-07	12:50:00	obsr118164	S8913414	Area	P23	EBIRD	75		11.7359	1	1		0	1	0		Sunny, mid-60's F, Beaufort 1 wind; Spring peepers, Gray squirrel	Saw contact calling	
URN:CornellLabOfOrnithology:EBIRD:OBS129384328	2012-08-15 16:35:55	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Private farm	L352813	P	39.9384788	-75.8673457	2011-10-28	09:45:00	obsr11194	S9048157	Traveling	P22	EBIRD	75	0.805		2	0		0	1	0		Seeking out sparrows on Brandywine Conservancy's Miller Farm property		
URN:CornellLabOfOrnithology:EBIRD:OBS129040007	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2011-10-28	11:45:00	obsr118164	S9023956	Area	P23	EBIRD	60		10.1171	1	1		0	1	0		Sunny, low-50's F, Beaufort 1-2 wind	Calling	
URN:CornellLabOfOrnithology:EBIRD:OBS142533587	2021-04-01 15:14:13.10447	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	30					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			West Chester KOA	L1287832	P	39.9287461	-75.7344005	2011-10-15		obsr263457	S8969264	Historical	P62	EBIRD					1		0	1	1		Birds encountered whilst camping, October 14-16, 2011. Most were seen/heard on October 15	conservative estimate; waves of them passed through campsite in early evening	
URN:CornellLabOfOrnithology:EBIRD:OBS128421482	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	16				Unknown Sex, Adult (14); Female, Immature (2)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2011-10-18	13:55:00	obsr118164	S8977401	Traveling	P22	EBIRD	90	2.897		1	1		0	1	1		M. sunny, high-60's F, Beaufort 0-2 wind; Spring peepers, Gray squirrel, Woodchuck; [may have seen a FISP]	Calling and fly-catching actively (my count is conservative)	
URN:CornellLabOfOrnithology:EBIRD:OBS129765141	2012-08-15 17:07:38	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	12					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Lange - area A	L737507	P	40.0095545	-75.5219936	2011-10-28	08:18:00	obsr188811	S9077077	Area	P23	EBIRD	20		2.0234	3	1		0	1	1		Observations by Martin Page, Edie Parnum and Mike Rosengarten		
URN:CornellLabOfOrnithology:EBIRD:OBS128453616	2021-03-25 00:00:02.137287	32859	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	20					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2011-10-15	11:35:00	obsr11194	S8980270	Traveling	P22	EBIRD	70	1.931		1	1		0	1	1			probably a low estimate	
