GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS92160986	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2010-05-15	15:30:00	obsr11194	S6420395	Traveling	P22	EBIRD	45	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS90958433	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			PA - Marsh Creek SP, Ranger's Cove	L694206	P	40.0726859	-75.7140827	2010-05-01	11:00:00	obsr163772	S6350819	Traveling	P22	EBIRD	150	8.047			1	G165077	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91994835	2018-08-06 23:57:39	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Harmony Hill Nature Area	L2829786	H	39.9900386	-75.6805618	2010-05-11	09:15:00	obsr11194	S6411477	Traveling	P22	EBIRD	45	2.414		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92774763	2020-12-02 09:36:56.847316	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Waterloo Mills Preserve (PRIVATE PROPERTY)	L787824	H	40.0236545	-75.4181385	2010-05-22	09:30:00	obsr187253	S6455460	Traveling	P22	EBIRD	120	2.414		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92771940	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2010-05-23	16:20:00	obsr11194	S6455082	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92455462	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia Park	L461364	P	40.0328721	-75.8533859	2010-05-19	07:30:00	obsr134567	S6435819	Traveling	P22	EBIRD	180	4.828		1	1		0	1	0		Wood duck count included (8)ducklings, with female.  Phoebes also feeding young out of the nest.		
URN:CornellLabOfOrnithology:EBIRD:OBS92008692	2021-03-31 14:48:54.409865	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Binky Lee Preserve (closed Tuesdays)	L577761	H	40.0957357	-75.6000137	2010-05-13	08:00:00	obsr7291	S6412269	Traveling	P22	EBIRD	60	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92901212	2014-01-08 08:11:26	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Runnymede	L630551	P	39.8884511	-75.8669579	2010-05-26	08:15:00	obsr30455	S6463880	Traveling	P22	EBIRD	120	3.219		10	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92204046	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2010-05-16	06:00:00	obsr28990	S6422367	Traveling	P22	EBIRD_PA	240	2.414		9	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS372167219	2018-08-03 11:47:38	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve (PA)	L129676	H	39.7471405	-75.7739174	2010-05-15	07:30:00	obsr23029	S27403016	Traveling	P22	EBIRD_PA	120	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS93166485	2018-08-06 23:57:52	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Warwick Twp.	L657158	P	40.1520468	-75.7338238	2010-05-31		obsr7291	S6481570	Incidental	P20	EBIRD	35			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91746338	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Abbondi Property (restricted access)	L503797	H	39.8727917	-75.6859303	2010-05-07	07:50:00	obsr146205	S6396179	Traveling	P22	EBIRD	235	1.609		2	1		0	1	0		Carol Majors and Judy Ford		
URN:CornellLabOfOrnithology:EBIRD:OBS421250568	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Atwater Quarry (restricted access)	L834260	H	40.0693443	-75.5287635	2010-05-16	13:43:00	obsr318670	S30936768	Historical	P62	EBIRD	94			2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91751053	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens	L503790	H	39.8726929	-75.6744719	2010-05-08	08:50:00	obsr146205	S6396455	Traveling	P22	EBIRD	115	3.219		20	1		0	1	0		Larry Lewis led bird walk		
URN:CornellLabOfOrnithology:EBIRD:OBS91395086	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			9					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Shaw's Bridge Park	L130021	H	39.9216042	-75.6472015	2010-05-05	07:30:00	obsr97293	S6376182	Traveling	P22	EBIRD	105	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92574758	2020-02-06 14:05:43	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Wilson Rd. Pond	L2550204	H	39.9071806	-75.8119082	2010-05-21		obsr21752	S6442995	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS421247056	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2010-05-22	08:41:00	obsr318670	S30936524	Historical	P62	EBIRD	111			3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91036667	2018-08-06 23:57:32	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Waterloo Mills Preserve	L160674	P	40.0235421	-75.4174805	2010-05-02	08:30:00	obsr30455	S6354837	Traveling	P22	EBIRD	30	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91259084	2018-08-03 11:47:04	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek	L659056	P	40.0639663	-75.7191682	2010-05-03	11:30:00	obsr30455	S6367562	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92296479	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2010-05-16	06:00:00	obsr187253	S6427157	Traveling	P22	EBIRD	390	7.242		10	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS94300768	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			10					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2010-05-24	08:00:00	obsr24203	S6564275	Traveling	P22	EBIRD	180	4.828		6	1		0	1	0		Monday Bird Walk: Hank Davis		
URN:CornellLabOfOrnithology:EBIRD:OBS421246985	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Ellis Woods Park	L1356109	H	40.1983342	-75.6150661	2010-05-10	16:27:00	obsr318670	S30936520	Historical	P62	EBIRD	57			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91978244	2018-08-06 23:57:40	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek State Park	L874391	P	40.0662489	-75.7209492	2010-05-13	08:15:00	obsr28990	S6410473	Traveling	P22	EBIRD_PA	195	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92081418	2018-08-06 23:57:42	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Waterloo Mills Preserve	L160674	P	40.0235421	-75.4174805	2010-05-15	08:00:00	obsr30455	S6416107	Traveling	P22	EBIRD	45	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91544124	2016-07-05 10:32:34	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_3227	29			Laurels Reserve (restricted access)	L210340	H	39.9150273	-75.7963421	2010-05-08	10:55:00	obsr20565	S6384373	Traveling	P22	EBIRD	50	3.219		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS93056841	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_3227	29			Laurels Reserve (restricted access)	L210340	H	39.9150273	-75.7963421	2010-05-29	09:00:00	obsr220918	S6474449	Traveling	P22	EBIRD	210	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS93059240	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			1				Male, Adult (1)	United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2010-05-29	08:55:00	obsr118164	S6474631	Area	P23	EBIRD	65		25.0905	1	1		0	1	0		Scattered clouds, high-60''s F, Beaufort 1 wind--Cabbage whites, Gray treefrog, Green frog, Bull frog--E. Cottontail, Woodchucks	Singing	
URN:CornellLabOfOrnithology:EBIRD:OBS94058950	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2010-05-30	08:00:00	obsr24203	S6546732	Traveling	P22	EBIRD	180	4.828		4	1		0	1	0		Sunday Bird Walk - Carol Majors		
URN:CornellLabOfOrnithology:EBIRD:OBS91285541	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Nature Preserve	L610174	P	39.8201436	-75.7266730	2010-05-03	08:00:00	obsr162174	S6369307	Traveling	P22	EBIRD	180	5.633		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS93068450	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			11					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Abbondi Property (restricted access)	L503797	H	39.8727917	-75.6859303	2010-05-29	07:30:00	obsr146205	S6475267	Traveling	P22	EBIRD	120	1.609		3	1		0	1	0		Carol and Ron Majors, Judy Ford		
URN:CornellLabOfOrnithology:EBIRD:OBS91361774	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Smith Goshen Road	L899941	P	39.9909309	-75.4749584	2010-05-05	07:55:00	obsr162111	S6374181	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92247036	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2010-05-16	05:55:00	obsr42655	S6424600	Traveling	P22	EBIRD_PA	768	16.093		23	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92457670	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Waterloo Mills Preserve	L160674	P	40.0235421	-75.4174805	2010-05-19	07:00:00	obsr30455	S6435928	Traveling	P22	EBIRD	120	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91738668	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Nature Preserve	L610174	P	39.8201436	-75.7266730	2010-05-10	08:00:00	obsr162174	S6395693	Traveling	P22	EBIRD	240	6.115		14	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91275082	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2010-05-04	08:20:00	obsr7291	S6368532	Traveling	P22	EBIRD	70	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92319534	2018-08-06 23:57:44	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Roy and Gretchen Jackson's	L907719	P	39.8697286	-75.8168650	2010-05-17	07:50:00	obsr30455	S6428294	Traveling	P22	EBIRD	120	1.609		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS93157365	2014-01-08 08:01:34	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek Dam	L247388	P	40.0566669	-75.7161221	2010-05-31	07:45:00	obsr51193	S6480813	Traveling	P22	EBIRD	80	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92318903	2018-08-06 23:57:43	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Waterloo Mills Preserve	L160674	P	40.0235421	-75.4174805	2010-05-16	08:00:00	obsr30455	S6428269	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS107900715	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Airdrie Forest Preserve	L1040500	H	40.0489680	-75.4837239	2010-05-22	16:10:00	obsr236803	S7582588	Stationary	P21	EBIRD	40			1	1	G227692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS99777827	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Airdrie Forest Preserve	L1040500	H	40.0489680	-75.4837239	2010-05-22	16:10:00	obsr229149	S6987421	Stationary	P21	EBIRD	40			1	1	G227693	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91896392	2013-01-19 17:33:06	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek	L659056	P	40.0639663	-75.7191682	2010-05-12	12:35:00	obsr30455	S6405047	Traveling	P22	EBIRD	45	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92456686	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2010-05-15	07:00:00	obsr145848	S6435879	Traveling	P22	EBIRD	90	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS94284180	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Kirkwood Preserve - area A	L737492	P	39.9960352	-75.4577386	2010-05-21	07:36:00	obsr188811	S6563267	Area	P23	EBIRD	20		2.0234	3	1		0	1	0		Observations by Martin Page, Edie Parnum, and Mike Rosengarten--55 to 57 deg. F, SCT, WINL		
URN:CornellLabOfOrnithology:EBIRD:OBS92888344	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2010-05-25	09:00:00	obsr7291	S6463014	Traveling	P22	EBIRD	60	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92251854	2020-07-28 19:00:28	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve--Springlawn Trail	L612701	H	39.7355792	-75.8737868	2010-05-15	07:20:00	obsr11194	S6424914	Traveling	P22	EBIRD	225	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS421247012	2016-08-15 16:32:46	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Ellis Woods Park	L1356109	H	40.1983342	-75.6150661	2010-05-17	16:20:00	obsr318670	S30936522	Historical	P62	EBIRD	57			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS93132978	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Bayard Rustin High School Campus (restricted access)	L477561	H	39.9357895	-75.5514738	2010-05-30	20:00:00	obsr7291	S6479349	Stationary	P21	EBIRD	40			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91916180	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			12					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Shaw's Bridge Park	L130021	H	39.9216042	-75.6472015	2010-05-12	08:30:00	obsr97293	S6406249	Traveling	P22	EBIRD	70	2.012		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91993570	2018-08-06 23:57:39	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Skelp Level/322, M.John Johnson Park	L905456	P	39.9710688	-75.6704807	2010-05-10	13:10:00	obsr11194	S6411415	Traveling	P22	EBIRD	20	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91401852	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			McHenry Rd Chesco	L900861	P	39.9216846	-75.9312773	2010-05-01		obsr21752	S6376617	Incidental	P20	EBIRD				1	1		0	1	0			McHenry Rd - Parkesburg	
URN:CornellLabOfOrnithology:EBIRD:OBS91810491	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			18					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2010-05-02	07:45:00	obsr24203	S6399948	Traveling	P22	EBIRD	240	7.242		14	1		0	1	0		Sunday Bird Walk - Leader: Larry Lewis		
URN:CornellLabOfOrnithology:EBIRD:OBS92006199	2018-08-03 11:47:35	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Church Farm School Ponds	L875764	P	40.0364783	-75.6047773	2010-05-13	16:00:00	obsr187253	S6412125	Traveling	P22	EBIRD	60	1.609		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91984195	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Westtown School	L505253	P	39.9515217	-75.5432636	2010-05-13		obsr89518	S6410859	Incidental	P20	EBIRD				2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS92832655	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_963	29			Nottingham County Park	L130649	H	39.7365913	-76.0396423	2010-05-24		obsr129663	S6459489	Incidental	P20	EBIRD				2	1	G172025	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91029830	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2010-05-02	07:33:00	obsr42655	S6354508	Traveling	P22	EBIRD_PA	238	7.242		13	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91397081	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			11					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2010-05-06	09:29:00	obsr42655	S6376307	Traveling	P22	EBIRD_PA	100	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91634778	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia Park	L461364	P	40.0328721	-75.8533859	2010-05-09	06:30:00	obsr134567	S6389959	Area	P23	EBIRD	180		80.9371	1	1		0	1	0		With the exception of snipe and swallows, all observations were made in the fields and tree-lines on the south side of Wagontown Rd.		
URN:CornellLabOfOrnithology:EBIRD:OBS92451935	2018-08-06 23:57:44	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Struble Trail	L252294	H	40.0186686	-75.7049513	2010-05-17	06:45:00	obsr145848	S6435627	Traveling	P22	EBIRD	75	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS91581350	2018-08-03 11:47:14	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2010-05-06	18:45:00	obsr11194	S6386947	Traveling	P22	EBIRD	110	0.805		1	1		0	1	0				
